date,nifty50_close,nifty50_high,nifty50_low,nifty50_open,nifty50_volume,sp500_close,sp500_high,sp500_low,sp500_open,sp500_volume,gold_close,gold_high,gold_low,gold_open,gold_volume,silver_close,silver_high,silver_low,silver_open,silver_volume,crude_close,crude_high,crude_low,crude_open,crude_volume,usdinr_close,usdinr_high,usdinr_low,usdinr_open,usdinr_volume,nifty50_direction
2021-10-13,18161.75,18197.80078125,18050.75,18097.849609375,506700,4363.7998046875,4372.8701171875,4329.919921875,4358.009765625,3620070000,1793.699951171875,1794.5,1760.800048828125,1760.800048828125,150,23.14900016784668,23.14900016784668,23.14900016784668,23.14900016784668,1,80.44000244140625,81.04000091552734,79.41999816894531,80.58000183105469,487220,75.48390197753906,75.69999694824219,75.18379974365234,75.50199890136719,0,1
2021-10-14,18338.55078125,18350.75,18248.69921875,18272.849609375,538700,4438.259765625,4439.72998046875,4386.75,4386.75,3598280000,1796.699951171875,1799.9000244140625,1792.0,1792.199951171875,337,23.45599937438965,23.459999084472656,23.45599937438965,23.459999084472656,28,81.30999755859375,81.68000030517578,80.37999725341797,80.58999633789062,399813,75.3062973022461,75.35330200195312,74.99340057373047,75.3062973022461,0,1
2021-10-18,18477.05078125,18543.150390625,18445.30078125,18500.099609375,469900,4486.4599609375,4488.75,4447.47021484375,4463.72021484375,3662010000,1764.800048828125,1770.0999755859375,1759.5,1761.5999755859375,266,23.243000030517578,23.280000686645508,23.21500015258789,23.280000686645508,16,82.44000244140625,83.87000274658203,81.83999633789062,82.5999984741211,134098,75.00589752197266,75.52100372314453,74.94049835205078,75.00599670410156,0,0
2021-10-19,18418.75,18604.44921875,18377.69921875,18602.349609375,368200,4519.6298828125,4520.39990234375,4496.41015625,4497.33984375,3459130000,1769.699951171875,1785.0,1767.5,1777.5999755859375,51,23.86199951171875,24.06999969482422,23.86199951171875,24.06999969482422,2,82.95999908447266,83.73999786376953,81.80000305175781,82.37000274658203,82607,75.2354965209961,75.26709747314453,74.88200378417969,75.23799896240234,0,0
2021-10-20,18266.599609375,18458.30078125,18209.349609375,18439.900390625,371300,4536.18994140625,4540.8701171875,4524.39990234375,4524.419921875,3670760000,1784.0999755859375,1785.5999755859375,1774.0,1774.5999755859375,127,24.423999786376953,24.423999786376953,24.423999786376953,24.423999786376953,151,83.87000274658203,84.25,81.30000305175781,83.33999633789062,530693,75.12010192871094,75.18299865722656,74.74980163574219,75.12020111083984,0,0
2021-10-21,18178.099609375,18384.19921875,18048.0,18382.69921875,365900,4549.77978515625,4551.43994140625,4526.89013671875,4532.240234375,3822330000,1781.199951171875,1785.699951171875,1781.0,1782.0,146,24.149999618530273,24.479999542236328,24.139999389648438,24.479999542236328,100,82.5,83.95999908447266,80.79000091552734,83.58000183105469,567503,74.80919647216797,74.9124984741211,74.63400268554688,74.8093032836914,0,0
2021-10-22,18114.900390625,18314.25,18034.349609375,18230.69921875,324700,4544.89990234375,4559.669921875,4524.0,4546.1201171875,3758220000,1795.5,1806.9000244140625,1784.0,1787.0999755859375,532,24.429000854492188,24.429000854492188,24.3700008392334,24.429000854492188,2,83.76000213623047,84.22000122070312,81.76000213623047,82.61000061035156,465355,74.86540222167969,75.09980010986328,74.68460083007812,74.86650085449219,0,1
2021-10-25,18125.400390625,18241.400390625,17968.5,18229.5,418700,4566.47998046875,4572.6201171875,4537.35986328125,4553.68994140625,3899400000,1806.0,1809.0,1794.0,1794.300048828125,140,24.57200050354004,24.575000762939453,24.57200050354004,24.575000762939453,49,83.76000213623047,85.41000366210938,83.38999938964844,83.9800033569336,568725,74.99369812011719,75.2748031616211,74.85800170898438,74.9937973022461,0,1
2021-10-26,18268.400390625,18310.44921875,18099.30078125,18154.5,341400,4574.7900390625,4598.52978515625,4569.169921875,4578.68994140625,3879740000,1792.699951171875,1808.800048828125,1788.5999755859375,1808.800048828125,359,24.086000442504883,24.086000442504883,24.086000442504883,24.086000442504883,37,84.6500015258789,84.87999725341797,82.97000122070312,83.72000122070312,467716,75.08989715576172,75.1697998046875,74.84760284423828,75.08989715576172,0,0
2021-10-27,18210.94921875,18342.05078125,18167.900390625,18295.849609375,335200,4551.68017578125,4584.56982421875,4551.66015625,4580.22021484375,4226050000,1797.9000244140625,1798.0999755859375,1791.5,1791.5,543,24.18899917602539,24.18899917602539,24.15999984741211,24.15999984741211,51,82.66000366210938,84.51000213623047,82.01000213623047,84.38999938964844,529952,74.88890075683594,75.09300231933594,74.88890075683594,74.88890075683594,0,0
2021-10-28,17857.25,18190.69921875,17799.44921875,18187.650390625,374200,4596.419921875,4597.5498046875,4562.83984375,4562.83984375,4132950000,1801.5999755859375,1807.300048828125,1795.5,1795.5,452,24.117000579833984,24.2450008392334,24.117000579833984,24.209999084472656,12,82.80999755859375,83.20999908447266,80.58000183105469,82.25,491585,75.05000305175781,75.32250213623047,74.75450134277344,75.0376968383789,0,0
2021-10-29,17671.650390625,17915.849609375,17613.099609375,17833.05078125,336500,4605.3798828125,4608.080078125,4567.58984375,4572.8701171875,4510200000,1783.0,1797.0,1774.5999755859375,1793.0999755859375,583,23.94499969482422,23.94499969482422,23.799999237060547,23.799999237060547,36,83.56999969482422,83.73999786376953,81.41000366210938,83.08999633789062,507309,74.79720306396484,75.02529907226562,74.73799896240234,74.7969970703125,0,1
2021-11-01,17929.650390625,17954.099609375,17697.099609375,17783.150390625,281200,4613.669921875,4620.33984375,4595.06005859375,4610.6201171875,3971540000,1795.0999755859375,1795.0999755859375,1786.699951171875,1787.5,142,24.06399917602539,24.100000381469727,24.0,24.0,33,84.05000305175781,84.87999725341797,82.73999786376953,83.36000061035156,412309,74.92829895019531,75.1863021850586,74.81050109863281,74.92839813232422,0,0
2021-11-02,17888.94921875,18012.25,17847.599609375,17970.900390625,296400,4630.64990234375,4635.14990234375,4613.33984375,4613.33984375,3975250000,1788.699951171875,1795.5,1787.699951171875,1790.5,213,23.5,23.5,23.5,23.5,21,83.91000366210938,84.41000366210938,82.91999816894531,83.87000274658203,429608,74.82990264892578,74.9093017578125,74.61329650878906,74.82990264892578,0,0
2021-11-03,17829.19921875,17988.75,17757.94921875,17947.94921875,331000,4660.56982421875,4663.4599609375,4621.18994140625,4630.64990234375,4319660000,1763.5999755859375,1768.0,1761.800048828125,1768.0,108,23.22599983215332,23.579999923706055,23.225000381469727,23.56999969482422,24,80.86000061035156,83.08000183105469,79.69000244140625,83.06999969482422,546577,74.71199798583984,74.7655029296875,74.40799713134766,74.7123031616211,0,1
2021-11-04,17916.80078125,17947.55078125,17900.599609375,17935.05078125,48500,4680.06005859375,4683.0,4662.58984375,4662.93017578125,4462300000,1793.0,1798.199951171875,1776.199951171875,1776.5999755859375,103,23.9060001373291,23.9060001373291,23.690000534057617,23.690000534057617,15,78.80999755859375,83.41999816894531,78.25,80.18000030517578,701119,74.43550109863281,74.55400085449219,74.23500061035156,74.43550109863281,0,1
2021-11-08,18068.55078125,18087.80078125,17836.099609375,18040.19921875,338900,4701.7001953125,4714.919921875,4694.39013671875,4701.47998046875,4269710000,1827.4000244140625,1827.4000244140625,1816.9000244140625,1817.0,261,24.53700065612793,24.55500030517578,24.274999618530273,24.274999618530273,23,81.93000030517578,82.66999816894531,81.05000305175781,81.12999725341797,393953,74.19110107421875,74.27680206298828,73.90699768066406,74.19100189208984,0,0
2021-11-09,18044.25,18112.599609375,17983.05078125,18084.349609375,270200,4685.25,4708.52978515625,4670.8701171875,4707.25,4117080000,1830.199951171875,1832.699951171875,1820.699951171875,1826.0999755859375,170,24.312999725341797,24.312999725341797,24.312999725341797,24.312999725341797,0,84.1500015258789,84.62999725341797,81.77999877929688,82.16000366210938,504832,73.91850280761719,74.15249633789062,73.8302993774414,73.91709899902344,0,0
2021-11-10,18017.19921875,18061.25,17915.0,17973.44921875,261400,4646.7099609375,4684.85009765625,4630.85986328125,4670.259765625,4503720000,1847.5999755859375,1865.0,1824.9000244140625,1825.800048828125,795,24.767000198364258,24.767000198364258,24.767000198364258,24.767000198364258,5,81.33999633789062,84.97000122070312,80.80999755859375,84.52999877929688,555215,74.17479705810547,74.40799713134766,74.05149841308594,74.17479705810547,0,0
